Model,Target Variable,Training Environment,Test Environment,MSE,RMSE,MAE,R2,R,Selected Features
ANN,th_positive_cells,Earth,Earth_log,26.498560771626348,5.147675278378226,5.145178665664101,-2665.4809900823952,,"FBgn0000003,FBgn0000008,FBgn0000014,FBgn0000015,FBgn0000017,FBgn0000018,FBgn0000024,FBgn0000028,FBgn0000032,FBgn0000036,FBgn0000037,FBgn0000038,FBgn0000039,FBgn0000042,FBgn0000043,FBgn0000044,FBgn0000045,FBgn0000046,FBgn0000047,FBgn0000052,FBgn0000053,FBgn0000055,FBgn0000056,FBgn0000057,FBgn0000061,FBgn0000063,FBgn0000064,FBgn0000071,FBgn0000075,FBgn0000077,FBgn0000078,FBgn0000079,FBgn0000083,FBgn0000084,FBgn0000092,FBgn0000097,FBgn0000100,FBgn0000108,FBgn0000109,FBgn0000114,FBgn0000115,FBgn0000116,FBgn0000117,FBgn0000119,FBgn0000120,FBgn0000121,FBgn0000137,FBgn0000139,FBgn0000140,FBgn0000146,FBgn0000147,FBgn0000150,FBgn0000152,FBgn0000153,FBgn0000157,FBgn0000158,FBgn0000163,FBgn0000166,FBgn0000173,FBgn0000179,FBgn0000180,FBgn0000181,FBgn0000182,FBgn0000183,FBgn0000206,FBgn0000212,FBgn0000221,FBgn0000228,FBgn0000229,FBgn0000233,FBgn0000239,FBgn0000241,FBgn0000244,FBgn0000246,FBgn0000247,FBgn0000250,FBgn0000251,FBgn0000253,FBgn0000256,FBgn0000257,FBgn0000259,FBgn0000261,FBgn0000273,FBgn0000274,FBgn0000276,FBgn0000277,FBgn0000278,FBgn0000279,FBgn0000283,FBgn0000286,FBgn0000287,FBgn0000289,FBgn0000299,FBgn0000303,FBgn0000307,FBgn0000308,FBgn0000316,FBgn0000317,FBgn0000318,FBgn0000319,FBgn0000320,FBgn0000326,FBgn0000330,FBgn0000337,FBgn0000339,FBgn0000346,FBgn0000351,FBgn0000352,FBgn0000355,FBgn0000356,FBgn0000357,FBgn0000358,FBgn0000359,FBgn0000360,FBgn0000370,FBgn0000376,FBgn0000377,FBgn0000382,FBgn0000384,FBgn0000392,FBgn0000394,FBgn0000395,FBgn0000404,FBgn0000405,FBgn0000406,FBgn0000411,FBgn0000412,FBgn0000414,FBgn0000416,FBgn0000422,FBgn0000426,FBgn0000427,FBgn0000439,FBgn0000442,FBgn0000447,FBgn0000448,FBgn0000449,FBgn0000451,FBgn0000454,FBgn0000455,FBgn0000459,FBgn0000463,FBgn0000464,FBgn0000473,FBgn0000477,FBgn0000479,FBgn0000482,FBgn0000489,FBgn0000490,FBgn0000492,FBgn0000499,FBgn0000500,FBgn0000504,FBgn0000520,FBgn0000524,FBgn0000527,FBgn0000529,FBgn0000533,FBgn0000535,FBgn0000536,FBgn0000541,FBgn0000542,FBgn0000543,FBgn0000546,FBgn0000547,FBgn0000551,FBgn0000552,FBgn0000557,FBgn0000559,FBgn0000560,FBgn0000562,FBgn0000564,FBgn0000565,FBgn0000566,FBgn0000567,FBgn0000568,FBgn0000575,FBgn0000576,FBgn0000577,FBgn0000578,FBgn0000579,FBgn0000581,FBgn0000588,FBgn0000591,FBgn0000592,FBgn0000594,FBgn0000606,FBgn0000611,FBgn0000615,FBgn0000617,FBgn0000618,FBgn0000625,FBgn0000629,FBgn0000633,FBgn0000635,FBgn0000636,FBgn0000639,FBgn0000640,FBgn0000644,FBgn0000658,FBgn0000659,FBgn0000662,FBgn0000667,FBgn0000709,FBgn0000711,FBgn0000715,FBgn0000719,FBgn0000721,FBgn0000723,FBgn0000808,FBgn0000810,FBgn0000826,FBgn0000927,FBgn0000928,FBgn0000964,FBgn0000996,FBgn0001075,FBgn0001077,FBgn0001078,FBgn0001079,FBgn0001083,FBgn0001084,FBgn0001085,FBgn0001086,FBgn0001087,FBgn0001089,FBgn0001090,FBgn0001091,FBgn0001092,FBgn0001098,FBgn0001099,FBgn0001104,FBgn0001105,FBgn0001108,FBgn0001112,FBgn0001114,FBgn0001120,FBgn0001122,FBgn0001123,FBgn0001124,FBgn0001125,FBgn0001128,FBgn0001133,FBgn0001134,FBgn0001137,FBgn0001138,FBgn0001139,FBgn0001142,FBgn0001145,FBgn0001147,FBgn0001148,FBgn0001149,FBgn0001150,FBgn0001168,FBgn0001169,FBgn0001170,FBgn0001174,FBgn0001179,FBgn0001180,FBgn0001185,FBgn0001186,FBgn0001187,FBgn0001189,FBgn0001197,FBgn0001202,FBgn0001206,FBgn0001208,FBgn0001215,FBgn0001216,FBgn0001217,FBgn0001218,FBgn0001220,FBgn0001222,FBgn0001223,FBgn0001224,FBgn0001225,FBgn0001226,FBgn0001227,FBgn0001228,FBgn0001229,FBgn0001230,FBgn0001233,FBgn0001234,FBgn0001235,FBgn0001247,FBgn0001248,FBgn0001250,FBgn0001253,FBgn0001254,FBgn0001255,FBgn0001256,FBgn0001257,FBgn0001258,FBgn0001259,FBgn0001263,FBgn0001269,FBgn0001276,FBgn0001280,FBgn0001281,FBgn0001285,FBgn0001291,FBgn0001296,FBgn0001297,FBgn0001301,FBgn0001308,FBgn0001311,FBgn0001313,FBgn0001316,FBgn0001319,FBgn0001320,FBgn0001321,FBgn0001323,FBgn0001324,FBgn0001325,FBgn0001330,FBgn0001341,FBgn0001404,FBgn0001491,FBgn0001565,FBgn0001612,FBgn0001624,FBgn0001941,FBgn0001942,FBgn0001961,FBgn0001965,FBgn0001967,FBgn0001970,FBgn0001977,FBgn0001978,FBgn0001981,FBgn0001983,FBgn0001986,FBgn0001987,FBgn0001989,FBgn0001990,FBgn0001991,FBgn0001992,FBgn0001994,FBgn0001995,FBgn0002021,FBgn0002022,FBgn0002023,FBgn0002031,FBgn0002036,FBgn0002044,FBgn0002069,FBgn0002121,FBgn0002174,FBgn0002183,FBgn0002283,FBgn0002284,FBgn0002306,FBgn0002354,FBgn0002413,FBgn0002431,FBgn0002440,FBgn0002441,FBgn0002466,FBgn0002521,FBgn0002522,FBgn0002524,FBgn0002525,FBgn0002526,FBgn0002531,FBgn0002533,FBgn0002534,FBgn0002535,FBgn0002542,FBgn0002543,FBgn0002552,FBgn0002562,FBgn0002563,FBgn0002565,FBgn0002566,FBgn0002567,FBgn0002569,FBgn0002570,FBgn0002571,FBgn0002573,FBgn0002576,FBgn0002577,FBgn0002578,FBgn0002579,FBgn0002590,FBgn0002592,FBgn0002593,FBgn0002609,FBgn0002622,FBgn0002626,FBgn0002629,FBgn0002632,FBgn0002633,FBgn0002638,FBgn0002641,FBgn0002643,FBgn0002645,FBgn0002673,FBgn0002707,FBgn0002709,FBgn0002715,FBgn0002716,FBgn0002719,FBgn0002723,FBgn0002732,FBgn0002733,FBgn0002734,FBgn0002735,FBgn0002736,FBgn0002772,FBgn0002773,FBgn0002774,FBgn0002775,FBgn0002778,FBgn0002780,FBgn0002781,FBgn0002783,FBgn0002787,FBgn0002789,FBgn0002791,FBgn0002838,FBgn0002842,FBgn0002862,FBgn0002865,FBgn0002868,FBgn0002869,FBgn0002872,FBgn0002873,FBgn0002878,FBgn0002887,FBgn0002891,FBgn0002899,FBgn0002901,FBgn0002905,FBgn0002906,FBgn0002909,FBgn0002914,FBgn0002917,FBgn0002921,FBgn0002922,FBgn0002924,FBgn0002926,FBgn0002930,FBgn0002931,FBgn0002932,FBgn0002936,FBgn0002937,FBgn0002938,FBgn0002939,FBgn0002940,FBgn0002941,FBgn0002945,FBgn0002948,FBgn0002962,FBgn0002973,FBgn0002985,FBgn0002989,FBgn0003002,FBgn0003008,FBgn0003009,FBgn0003011,FBgn0003015,FBgn0003016,FBgn0003023,FBgn0003028,FBgn0003041,FBgn0003042,FBgn0003044,FBgn0003046,FBgn0003048,FBgn0003053,FBgn0003060,FBgn0003062,FBgn0003065,FBgn0003067,FBgn0003068,FBgn0003071,FBgn0003074,FBgn0003076,FBgn0003079,FBgn0003082,FBgn0003087,FBgn0003089,FBgn0003090,FBgn0003091,FBgn0003093,FBgn0003114,FBgn0003116,FBgn0003117,FBgn0003118,FBgn0003124,FBgn0003129,FBgn0003130,FBgn0003132,FBgn0003134,FBgn0003137,FBgn0003139,FBgn0003140,FBgn0003141,FBgn0003145,FBgn0003149,FBgn0003159,FBgn0003162,FBgn0003165,FBgn0003169,FBgn0003174,FBgn0003175,FBgn0003187,FBgn0003189,FBgn0003204,FBgn0003205,FBgn0003206,FBgn0003209,FBgn0003210,FBgn0003218,FBgn0003227,FBgn0003231,FBgn0003248,FBgn0003249,FBgn0003250,FBgn0003254,FBgn0003255,FBgn0003256,FBgn0003257,FBgn0003261,FBgn0003267,FBgn0003268,FBgn0003270,FBgn0003274,FBgn0003275,FBgn0003277,FBgn0003278,FBgn0003279,FBgn0003285,FBgn0003292,FBgn0003295,FBgn0003300,FBgn0003301,FBgn0003302,FBgn0003308,FBgn0003310,FBgn0003312,FBgn0003313,FBgn0003317,FBgn0003319,FBgn0003321,FBgn0003326,FBgn0003330,FBgn0003334,FBgn0003339,FBgn0003345,FBgn0003346,FBgn0003353,FBgn0003356,FBgn0003357,FBgn0003358,FBgn0003360,FBgn0003366,FBgn0003371,FBgn0003372,FBgn0003373,FBgn0003374,FBgn0003375,FBgn0003377,FBgn0003380,FBgn0003382,FBgn0003386,FBgn0003388,FBgn0003390,FBgn0003391,FBgn0003392,FBgn0003396,FBgn0003401,FBgn0003410,FBgn0003411,FBgn0003415,FBgn0003416,FBgn0003423,FBgn0003429,FBgn0003430,FBgn0003435,FBgn0003444,FBgn0003447,FBgn0003448,FBgn0003449,FBgn0003450,FBgn0003459,FBgn0003460,FBgn0003462,FBgn0003463,FBgn0003464,FBgn0003475,FBgn0003479,FBgn0003480,FBgn0003482,FBgn0003483,FBgn0003486,FBgn0003495,FBgn0003499,FBgn0003502,FBgn0003507,FBgn0003510,FBgn0003511,FBgn0003512,FBgn0003513,FBgn0003514,FBgn0003515,FBgn0003517,FBgn0003520,FBgn0003525,FBgn0003527,FBgn0003545,FBgn0003557,FBgn0003559,FBgn0003567,FBgn0003575,FBgn0003598,FBgn0003607,FBgn0003612,FBgn0003638,FBgn0003651,FBgn0003654,FBgn0003655,FBgn0003656,FBgn0003660,FBgn0003676,FBgn0003683,FBgn0003687,FBgn0003701,FBgn0003710,FBgn0003714,FBgn0003716,FBgn0003719,FBgn0003721,FBgn0003731,FBgn0003733,FBgn0003741,FBgn0003742,FBgn0003744,FBgn0003747,FBgn0003748,FBgn0003751,FBgn0003861,FBgn0003862,FBgn0003863,FBgn0003866,FBgn0003867,FBgn0003870,FBgn0003882,FBgn0003884,FBgn0003885,FBgn0003886,FBgn0003888,FBgn0003889,FBgn0003890,FBgn0003891,FBgn0003892,FBgn0003896,FBgn0004003,FBgn0004034,FBgn0004045,FBgn0004047,FBti0063136,FBti0063138,FBti0063148,FBti0063150,FBti0063151,FBti0063152,FBti0063156,FBti0063166,FBti0063173,FBti0063175,FBti0063177,FBti0063178,FBti0063180,FBti0063181,FBti0063184,FBti0063187,FBti0063189,FBti0063191,FBti0063203,FBti0063210,FBti0063212,FBti0063224,FBti0063229,FBti0063232,FBti0063238,FBti0063239,FBti0063240,FBti0063242,FBti0063243,FBti0063252,FBti0063255,FBti0063257,FBti0063262,FBti0063265,FBti0063274,FBti0063275,FBti0063276,FBti0063293,FBti0063315,FBti0063323,FBti0063327,FBti0063345,FBti0063349,FBti0063352,FBti0063354,FBti0063369,FBti0063370,FBti0063372,FBti0063376,FBti0063378,FBti0063382,FBti0063388,FBti0063391,FBti0063396,FBti0063399,FBti0063402,FBti0063406,FBti0063408,FBti0063419,FBti0063420,FBti0063425,FBti0063426,FBti0063434,FBti0063437,FBti0063443,FBti0063446,FBti0063448,FBti0063450,FBti0063452,FBti0063458,FBti0063459,FBti0063478,FBti0063494,FBti0063496,FBti0063501,FBti0063504,FBti0063513,FBti0063514,FBti0063516,FBti0063517,FBti0063518,FBti0063523,FBti0063534,FBti0063535,FBti0063537,FBti0063538,FBti0063540,FBti0063549,FBti0063550,FBti0063553,FBti0063561,FBti0063565,FBti0063573,FBti0063576,FBti0063578,FBti0063590,FBti0063591,FBti0063594,FBti0063603,FBti0063624,FBti0063642,FBti0063660,FBti0063669,FBti0063674,FBti0063678,FBti0063683,FBti0063684,FBti0063688,FBti0063701,FBti0063708,FBti0063712,FBti0063713,FBti0063717,FBti0063720,FBti0063728,FBti0063738,FBti0063742,FBti0063757,FBti0063767,FBti0063808,FBti0063861,FBti0063869,FBti0063872,FBti0063880,FBti0063896,FBti0063924,FBti0063929,FBti0063937,FBti0063939,FBti0063940,FBti0063951,FBti0063956,FBti0063962,FBti0063967,FBti0063969,FBti0063971,FBti0063972,FBti0063974,FBti0063975,FBti0063977,FBti0063979,FBti0063980,FBti0063991,FBti0063994,FBti0064037,FBti0064039,FBti0064044,FBti0064064,FBti0064066,FBti0064077,FBti0064085,FBti0064092,FBti0064102,FBti0064109,FBti0064118,FBti0064130,FBti0064154,FBti0064176,FBti0064181,FBti0064184,FBti0064187,FBti0064195,FBti0064200,FBti0064256,FBti0064266,FBti0064268,FBti0064274,FBti0064275,FBti0064278,FBti0064311,FBti0064313,FBti0102096,FBti0102097,FBti0102102,FBti0102105,FBti0102108,FBti0102109,FBti0102111,FBti0102112,FBti0102113,FBti0102117,FBti0102118,FBti0102119,FBti0102120,FBti0102121,FBti0131273,FBti0148143,FBti0148144,RR41347_transposable_element,RR41919_transposable_element,RR41928_transposable_element,RR41949_transposable_element,RR41953_transposable_element,RR41993_transposable_element,RR42006_transposable_element,RR42049_transposable_element,RR42071_transposable_element,RR42085_transposable_element,RR42631_transposable_element,RR43083_transposable_element,RR43222_transposable_element,RR43316_transposable_element,RR43375_transposable_element,RR43483_transposable_element,RR43685_transposable_element,RR44129_transposable_element,RR44380_transposable_element,RR44580_transposable_element,RR45003_transposable_element,RR45929_transposable_element,RR46358_transposable_element,RR46410_transposable_element,RR46432_transposable_element,RR46620_transposable_element,RR47158_transposable_element,RR48300_transposable_element,RR48301_transposable_element,RR48302_transposable_element,RR48304_transposable_element,RR48307_transposable_element,RR48309_transposable_element,RR48310_transposable_element,RR48311_transposable_element,RR48312_transposable_element,RR48313_transposable_element,RR48314_transposable_element,RR48315_transposable_element,RR48316_transposable_element,RR48317_transposable_element,RR48318_transposable_element,RR48319_transposable_element,RR48320_transposable_element,RR48321_transposable_element,RR48323_transposable_element,RR48325_transposable_element,RR48326_transposable_element,RR48327_transposable_element,RR48328_transposable_element,RR48329_transposable_element,RR48330_transposable_element,RR48331_transposable_element,RR48332_transposable_element,RR48333_transposable_element,RR48334_transposable_element,RR48335_transposable_element,RR48336_transposable_element,RR48337_transposable_element,RR48339_transposable_element,RR48340_transposable_element,RR48341_transposable_element,RR48342_transposable_element,RR48344_transposable_element,RR48345_transposable_element,RR48346_transposable_element,RR48347_transposable_element,RR48348_transposable_element,RR48349_transposable_element,RR48350_transposable_element,RR48351_transposable_element,RR48352_transposable_element,RR48353_transposable_element,RR48354_transposable_element,RR48355_transposable_element,RR48356_transposable_element,RR48359_transposable_element,RR48360_transposable_element,RR48361_transposable_element,RR48362_transposable_element,RR48363_transposable_element,RR48364_transposable_element,RR48365_transposable_element,RR48366_transposable_element,RR48367_transposable_element,RR48369_transposable_element,RR48370_transposable_element,RR48371_transposable_element,RR48372_transposable_element,RR48373_transposable_element,RR48374_transposable_element,RR48375_transposable_element,RR48376_transposable_element,RR48378_transposable_element,RR48379_transposable_element,RR48380_transposable_element,RR48382_transposable_element,RR48383_transposable_element,RR48384_transposable_element,RR48385_transposable_element,RR48386_transposable_element,RR48387_transposable_element,RR48388_transposable_element,RR48389_transposable_element,RR48390_transposable_element,RR48391_transposable_element,RR48392_transposable_element,RR48393_transposable_element,RR48394_transposable_element,RR48395_transposable_element,RR48396_transposable_element,RR48397_transposable_element,RR48398_transposable_element,RR48399_transposable_element,RR48400_transposable_element,RR48401_transposable_element,RR48402_transposable_element,RR48403_transposable_element,RR48404_transposable_element,RR48405_transposable_element,RR48406_transposable_element,RR48407_transposable_element,RR48408_transposable_element,RR48497_transposable_element,RR48532_transposable_element,RR48810_transposable_element,RR48839_transposable_element,RR48902_transposable_element,RR48945_transposable_element,RR49017_transposable_element,RR49033_transposable_element,RR49603_transposable_element,RR49755_transposable_element,RR49783_transposable_element,RR49857_transposable_element,RR50204_transposable_element,RR50207_transposable_element,RR50375_transposable_element,RR50423_transposable_element,RR50434_transposable_element,RR50446_transposable_element,RR50515_transposable_element,RR50516_transposable_element,RR50960_transposable_element,RR51000_transposable_element,RR51001_transposable_element,RR51007_transposable_element,RR51048_transposable_element,RR51093_transposable_element,RR51475_transposable_element,RR51477_transposable_element"
